"","ac","ap","bc","bp","comb_div","clin_div","pat_div"
"40",1.28375912436255,1.44847810562481,0.327590286863054,0.797878787878788,0.00752117525347696,0.422564726871586,0.0552660679302921
"41",1.27818798897044,1.45251033346647,0.307913258166676,0.818080808080808,0.00748975655533704,0.458550924458606,0.0485318396315847
"42",1.27238591548543,1.45642659274581,0.288061736555288,0.838282828282828,0.00745663226427952,0.497459517747247,0.0423987233817248
"43",1.26633415841518,1.46021178627396,0.268017752130316,0.858484848484849,0.00742177870942818,0.53960684180751,0.0368365752397421
"44",1.26001938009068,1.4638732669451,0.247788029802148,0.878686868686869,0.00738516847645281,0.585301524691639,0.0318221312759028
"45",1.25339922901096,1.46739300035023,0.227344007041938,0.898888888888889,0.00734676955720432,0.634970164302909,0.0273286334455554
"46",1.24626697789576,1.47097001315253,0.206760880440855,0.919090909090909,0.00730654605799656,0.688651531757389,0.0233648183272601
"47",1.23913388753798,1.47394747321225,0.185735279246206,0.939292929292929,0.00726444733803344,0.748321120898509,0.0198119797393112
"48",1.23140319969169,1.47694997040423,0.164523423650022,0.95949494949495,0.00722042431897366,0.813329211216192,0.0167477550773202
"49",1.22313969530028,1.47975200540318,0.142985291398533,0.97969696969697,0.00717440756410764,0.885058991347112,0.0141228246527628
"50",1.21428246447825,1.48231930802124,0.12108204892302,0.99989898989899,0.00712631133535198,0.964739406818513,0.0119200724249057
"51",1.20464812094904,1.48461020520029,0.0987210820789418,1.02010101010101,0.00707602297169223,1.05413023814371,0.0101249737448761
"52",1.19409119963694,1.48656955478312,0.0757933234578072,1.04030303030303,0.00702338680566298,1.15584392414351,0.00872577821371913
"53",1.18167528699775,1.48811546336282,0.0519922939988857,1.06050505050505,0.00696817022967515,1.27430956216123,0.00771406152305157
"54",1.16713140580223,1.48904037387172,0.0269544423033774,1.08070707070707,0.00690996811426402,1.41845986493946,0.00708526188433717
"55",1.59076814938256,1.4906205588734,0,1.10090909090909,0.00684799286338559,NA,0.00684799286338561
"56",1.59667413777013,1.50797282105196,0,1.1184320315035,0.00682277526170463,NA,0.00682277526170461
"57",1.61159489738651,1.52070503521069,0,1.13131313131313,0.00683615158006431,NA,0.00683615158006432
"58",1.62266261764988,1.54063346967996,0,1.15151515151515,0.00690978357351785,NA,0.00690978357351786
"59",1.63151206271231,1.56051329797162,0,1.17171717171717,0.00704548855448432,NA,0.0070454885544843
"60",1.63630926524311,1.58034472848815,0,1.19191919191919,0.00724083315624766,NA,0.00724083315624764
"61",1.6394417986134,1.60012797284841,0,1.21212121212121,0.00749349328584817,NA,0.00749349328584819
"62",1.64636110704585,1.61986319526853,0,1.23232323232323,0.00780124773595109,NA,0.0078012477359511
"63",1.65631494144286,1.6395505357761,0,1.25252525252525,0.0081619722647557,NA,0.00816197226475573
"64",1.66539087079502,1.65919008153208,0,1.27272727272727,0.00857363410276791,NA,0.00857363410276788
"65",1.67663660473199,1.67878199258607,0,1.29292929292929,0.00903428684951913,NA,0.00903428684951909
"66",1.68911515125751,1.69832630679953,0,1.31313131313131,0.00954206572695165,NA,0.00954206572695163
"67",1.70047842403741,1.71782306424403,0,1.33333333333333,0.0100951831596373,NA,0.0100951831596373
"68",1.7106673137226,1.73727229553278,0,1.35353535353535,0.010691924654765,NA,0.010691924654765
"69",1.71988003369871,1.75667401895732,0,1.37373737373737,0.0113306449575199,NA,0.0113306449575199
"70",1.72793265040935,1.77602823433791,0,1.39393939393939,0.0120097644597844,NA,0.0120097644597844
"71",1.73513877464206,1.79533492815653,0,1.41414141414141,0.0127277658421209,NA,0.0127277658421209
"72",1.74361912447175,1.81459406351728,0,1.43434343434343,0.0134831909308764,NA,0.0134831909308764
"73",1.74801766837697,1.83380560719822,0,1.45454545454545,0.0142746377538849,NA,0.0142746377538849
"74",1.75270971704014,1.85296950256013,0,1.47474747474747,0.0151007577797191,NA,0.0151007577797191
"75",1.75744240729208,1.87208568539455,0,1.4949494949495,0.0159602533267791,NA,0.0159602533267791
"76",1.7620629224646,1.89115408196569,0,1.51515151515152,0.0168518751296995,NA,0.0168518751296995
"77",1.76648259646686,1.91017437811192,0,1.53535353535354,0.017774420051628,NA,0.017774420051628
"78",1.77066544451117,1.92914707838123,0,1.55555555555556,0.0187267289319477,NA,0.0187267289319477
"79",1.77462657719144,1.94807167043004,0,1.57575757575758,0.019707684559723,NA,0.0197076845597231
"80",1.77843330904416,1.96694803964923,0,1.5959595959596,0.0207162097642385,NA,0.0207162097642385
"81",1.78220528406764,1.98577612181344,0,1.61616161616162,0.0217512656144336,NA,0.0217512656144336
"82",1.79743784157114,2.0045558698374,0,1.63636363636364,0.0228118497198278,NA,0.0228118497198278
"83",1.80971175538084,2.02328698897564,0,1.65656565656566,0.0238969946260793,NA,0.0238969946260793
"84",1.82219647563188,2.04196955318722,0,1.67676767676768,0.0250057662989725,NA,0.0250057662989725
"85",1.83586302086997,2.06060335372839,0,1.6969696969697,0.0261372626908343,NA,0.0261372626908343
"86",1.84954210120733,2.07918826752244,0,1.71717171717172,0.0272906123842155,NA,0.0272906123842155
"87",1.86325579189317,2.09772416236714,0,1.73737373737374,0.0284649733077465,NA,0.0284649733077465
"88",1.87702477619872,2.11621090427506,0,1.75757575757576,0.0296595315196268,NA,0.0296595315196268
"89",1.89086849857119,2.13464835795974,0,1.77777777777778,0.0308735000544971,NA,0.0308735000544971
"90",1.9048053084303,2.1530363873059,0,1.7979797979798,0.0321061178297522,NA,0.0321061178297522
"91",1.91885259442969,2.17137485581832,0,1.81818181818182,0.0333566486076474,NA,0.0333566486076474
"92",1.93302690936817,2.18966362704995,0,1.83838383838384,0.0346243800098073,NA,0.0346243800098073
"93",1.94734408618681,2.20790256501231,0,1.85858585858586,0.0359086225809875,NA,0.0359086225809875
"94",1.83700996663388,2.22609157223752,0,1.87878787878788,0.0372087088991614,NA,0.0372087088991614
"95",1.84157877336901,2.24423044942306,0,1.8989898989899,0.038523992729195,NA,0.038523992729195
"96",1.84623900876542,2.26231909484858,0,1.91919191919192,0.0398538482175989,NA,0.0398538482175989
"97",1.8509953838977,2.280357378971,0,1.93939393939394,0.0411976691259518,NA,0.0411976691259518
"98",1.85585266135267,2.2983451747072,0,1.95959595959596,0.042554868100817,NA,0.042554868100817
"99",1.86081568708679,2.31628235777567,0,1.97979797979798,0.0439248759780734,NA,0.0439248759780734
"100",1.86588942249668,2.33416880701359,0,2,0.0453071411197448,NA,0.0453071411197448
